1.949000000000000066e+00,2.479999999999999982e+00,5.440000000000000391e+00,4.958999999999999631e+00,4.836000000000000298e+00,5.206000000000000405e+00,5.424000000000000377e+00,4.673000000000000043e+00,4.544999999999999929e+00
1.264000000000000012e+00,1.883000000000000007e+00,2.508000000000000007e+00,3.347999999999999865e+00,3.027000000000000135e+00,4.775999999999999801e+00,6.105999999999999872e+00,4.323999999999999844e+00,4.040000000000000036e+00
1.280000000000000027e+00,1.758000000000000007e+00,2.346000000000000085e+00,3.318999999999999950e+00,3.266999999999999904e+00,4.596000000000000085e+00,6.000000000000000000e+00,4.160999999999999588e+00,4.469999999999999751e+00
1.258999999999999897e+00,1.663000000000000034e+00,2.306000000000000050e+00,3.080000000000000071e+00,3.375000000000000000e+00,3.952999999999999847e+00,5.030999999999999694e+00,4.100999999999999979e+00,4.141000000000000014e+00
1.215999999999999970e+00,1.641000000000000014e+00,2.129999999999999893e+00,2.718999999999999861e+00,3.871999999999999886e+00,3.790999999999999925e+00,4.737000000000000099e+00,3.875999999999999890e+00,3.658999999999999808e+00
1.167999999999999927e+00,1.495999999999999996e+00,2.061999999999999833e+00,2.443999999999999950e+00,2.541999999999999815e+00,3.092999999999999972e+00,3.547000000000000153e+00,3.720000000000000195e+00,3.436999999999999833e+00
1.149000000000000021e+00,1.518999999999999906e+00,1.782000000000000028e+00,2.245999999999999996e+00,2.471999999999999975e+00,2.676000000000000156e+00,3.826999999999999957e+00,2.936999999999999833e+00,2.916999999999999815e+00
1.106999999999999984e+00,1.399999999999999911e+00,1.600999999999999979e+00,2.112999999999999989e+00,2.398000000000000131e+00,2.301000000000000156e+00,2.688000000000000167e+00,2.439000000000000057e+00,2.601999999999999869e+00
1.078999999999999959e+00,1.262999999999999901e+00,1.570999999999999952e+00,1.582999999999999963e+00,1.955000000000000071e+00,2.298999999999999932e+00,2.318999999999999950e+00,2.036000000000000032e+00,2.063000000000000167e+00
1.042999999999999927e+00,1.127000000000000002e+00,1.254999999999999893e+00,1.409000000000000030e+00,1.596000000000000085e+00,1.774999999999999911e+00,1.697000000000000064e+00,-1.000000000000000000e+00,1.445999999999999952e+00
1.014000000000000012e+00,1.066999999999999948e+00,1.127999999999999892e+00,1.213000000000000078e+00,1.270999999999999908e+00,-1.000000000000000000e+00,1.479999999999999982e+00,-1.000000000000000000e+00,1.245000000000000107e+00
1.012999999999999901e+00,1.034999999999999920e+00,1.040999999999999925e+00,1.143999999999999906e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.338999999999999968e+00,-1.000000000000000000e+00,1.175999999999999934e+00
1.018000000000000016e+00,1.030000000000000027e+00,1.060000000000000053e+00,1.086000000000000076e+00,-1.000000000000000000e+00,1.143999999999999906e+00,1.233999999999999986e+00,-1.000000000000000000e+00,1.062999999999999945e+00
1.006999999999999895e+00,1.022999999999999909e+00,1.050999999999999934e+00,1.076999999999999957e+00,-1.000000000000000000e+00,1.082000000000000073e+00,1.199000000000000066e+00,-1.000000000000000000e+00,1.086999999999999966e+00
1.006000000000000005e+00,1.018999999999999906e+00,1.008000000000000007e+00,1.028000000000000025e+00,-1.000000000000000000e+00,1.056000000000000050e+00,1.098999999999999977e+00,-1.000000000000000000e+00,1.110000000000000098e+00
1.004999999999999893e+00,1.012999999999999901e+00,1.036999999999999922e+00,1.064999999999999947e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.066000000000000059e+00,-1.000000000000000000e+00,1.034000000000000030e+00
1.004000000000000004e+00,1.006999999999999895e+00,1.002999999999999892e+00,1.004000000000000004e+00,1.022999999999999909e+00,-1.000000000000000000e+00,1.002999999999999892e+00,1.044999999999999929e+00,1.048999999999999932e+00
1.002999999999999892e+00,1.008000000000000007e+00,1.014000000000000012e+00,1.000000000000000000e+00,1.012000000000000011e+00,1.018000000000000016e+00,1.002999999999999892e+00,1.036000000000000032e+00,1.010000000000000009e+00
