1.644859999999999989e+00,1.454970000000000097e+00,1.878160000000000052e+00,2.347830000000000084e+00,3.045549999999999979e+00,3.022499999999999964e+00,1.752129999999999965e+00,2.304250000000000131e+00,1.450839999999999907e+00
1.033630000000000049e+00,1.459840000000000027e+00,2.126829999999999998e+00,1.744189999999999907e+00,2.097809999999999953e+00,2.588179999999999925e+00,2.622570000000000068e+00,2.775700000000000056e+00,2.872219999999999995e+00
1.014829999999999899e+00,1.395860000000000101e+00,1.899219999999999908e+00,1.877129999999999965e+00,2.089809999999999945e+00,2.856500000000000039e+00,2.607660000000000089e+00,3.582209999999999894e+00,2.603800000000000114e+00
1.010650000000000048e+00,1.418479999999999963e+00,1.630570000000000075e+00,1.964089999999999892e+00,1.820019999999999971e+00,2.968350000000000044e+00,2.054510000000000058e+00,2.200520000000000032e+00,1.523269999999999902e+00
1.019279999999999964e+00,1.344219999999999970e+00,1.483440000000000092e+00,1.983389999999999986e+00,2.122189999999999799e+00,3.023330000000000073e+00,2.356339999999999879e+00,4.764710000000000001e+00,2.370530000000000026e+00
1.007260000000000044e+00,1.338410000000000100e+00,1.641029999999999989e+00,2.312990000000000101e+00,3.097449999999999815e+00,2.098240000000000105e+00,2.562930000000000152e+00,2.807519999999999794e+00,2.636919999999999931e+00
1.016129999999999978e+00,1.156519999999999992e+00,1.457070000000000087e+00,1.981710000000000083e+00,1.881440000000000001e+00,2.340409999999999879e+00,2.283170000000000144e+00,3.513250000000000206e+00,3.947369999999999823e+00
1.012049999999999894e+00,1.111380000000000035e+00,1.198779999999999957e+00,1.598009999999999931e+00,1.901319999999999899e+00,1.791269999999999918e+00,2.330010000000000137e+00,3.005220000000000002e+00,3.719300000000000050e+00
1.005200000000000093e+00,1.023800000000000043e+00,1.204399999999999915e+00,1.287959999999999994e+00,1.665280000000000094e+00,1.491859999999999964e+00,1.659589999999999899e+00,2.527709999999999901e+00,2.510920000000000041e+00
1.007319999999999993e+00,1.020850000000000035e+00,1.025199999999999889e+00,1.116209999999999924e+00,1.175070000000000059e+00,1.358300000000000063e+00,1.478490000000000082e+00,1.623820000000000041e+00,1.836859999999999937e+00
1.002529999999999921e+00,1.018540000000000001e+00,1.023519999999999985e+00,1.018979999999999997e+00,1.091620000000000035e+00,1.122430000000000039e+00,1.161000000000000032e+00,1.086999999999999966e+00,1.247030000000000083e+00
1.006510000000000016e+00,1.009819999999999940e+00,1.022359999999999935e+00,1.035220000000000029e+00,1.034839999999999982e+00,1.077129999999999921e+00,1.175939999999999985e+00,1.134900000000000020e+00,1.219359999999999999e+00
1.004410000000000025e+00,1.009470000000000089e+00,1.020759999999999890e+00,1.031560000000000032e+00,1.031099999999999905e+00,1.069890000000000008e+00,1.101679999999999993e+00,1.080209999999999892e+00,1.071760000000000046e+00
1.001989999999999936e+00,1.005390000000000006e+00,1.019260000000000055e+00,1.023320000000000007e+00,1.037590000000000012e+00,1.071379999999999999e+00,1.095720000000000027e+00,1.093529999999999891e+00,1.100840000000000041e+00
1.002490000000000103e+00,1.007880000000000109e+00,1.008280000000000065e+00,1.020540000000000003e+00,1.026860000000000106e+00,1.027689999999999992e+00,1.062659999999999938e+00,1.091199999999999948e+00,1.080039999999999889e+00
1.003260000000000041e+00,1.008180000000000076e+00,1.013039999999999941e+00,1.014489999999999892e+00,1.029509999999999925e+00,1.044100000000000028e+00,1.068449999999999900e+00,1.074270000000000058e+00,1.000590000000000090e+00
1.002089999999999925e+00,1.005549999999999944e+00,1.008599999999999941e+00,1.012669999999999959e+00,1.020380000000000065e+00,1.030429999999999957e+00,1.037660000000000027e+00,1.057889999999999997e+00,1.015770000000000062e+00
1.000950000000000006e+00,1.005970000000000031e+00,1.007090000000000041e+00,1.011079999999999979e+00,1.015220000000000011e+00,1.013090000000000046e+00,1.030219999999999914e+00,1.029449999999999976e+00,1.015439999999999898e+00
