1.000000000000000000e+00 3.000000000000000000e+00 9.000000000000000000e+00 5.836873310581611440e+04
1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 6.420110566891896451e+04
1.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 5.966498242390638916e+04
1.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 5.448084226710983057e+04
1.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.864868584154856944e+04
1.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 4.216851373453260749e+04
1.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 3.504032648463915393e+04
1.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 4.087180499999999302e+04
1.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 4.929626428195425979e+04
1.000000000000000000e+00 4.000000000000000000e+00 9.000000000000000000e+00 5.836873310581611440e+04
1.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 6.420110566891896451e+04
1.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 5.966498242390638916e+04
1.000000000000000000e+00 5.000000000000000000e+00 3.000000000000000000e+00 5.448084226710983057e+04
1.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00 4.864868584154856944e+04
1.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 4.216851373453260749e+04
1.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 3.504032648463915393e+04
1.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 4.087180499999999302e+04
1.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 4.929626428195425979e+04
1.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 5.836873310581611440e+04
1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 6.420110566891896451e+04
1.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 5.966498242390638916e+04
1.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 5.448084226710983057e+04
1.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 4.864868584154856944e+04
1.000000000000000000e+00 6.000000000000000000e+00 5.000000000000000000e+00 4.216851373453260749e+04
1.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 3.504032648463915393e+04
1.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 4.087180499999999302e+04
1.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 4.929626428195425979e+04
1.000000000000000000e+00 6.000000000000000000e+00 9.000000000000000000e+00 5.836873310581611440e+04
1.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 6.420110566891896451e+04
1.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00 5.966498242390638916e+04
1.000000000000000000e+00 7.000000000000000000e+00 3.000000000000000000e+00 5.448084226710983057e+04
1.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 4.864868584154856944e+04
1.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 4.216851373453260749e+04
1.000000000000000000e+00 7.000000000000000000e+00 6.000000000000000000e+00 3.504032648463915393e+04
1.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 4.087180499999999302e+04
1.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 4.929626428195425979e+04
1.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 5.836873310581611440e+04
1.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00 6.420110566891896451e+04
1.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00 5.966498242390638916e+04
1.000000000000000000e+00 8.000000000000000000e+00 3.000000000000000000e+00 5.448084226710983057e+04
1.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 4.864868584154856944e+04
1.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 4.216851373453260749e+04
1.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 3.504032648463915393e+04
1.000000000000000000e+00 8.000000000000000000e+00 7.000000000000000000e+00 4.087180499999999302e+04
1.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 4.929626428195425979e+04
1.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 5.836873310581611440e+04
1.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 6.420110566891896451e+04
1.000000000000000000e+00 9.000000000000000000e+00 2.000000000000000000e+00 5.966498242390638916e+04
1.000000000000000000e+00 9.000000000000000000e+00 3.000000000000000000e+00 5.448084226710983057e+04
1.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00 4.864868584154856944e+04
1.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00 4.216851373453260749e+04
1.000000000000000000e+00 9.000000000000000000e+00 6.000000000000000000e+00 3.504032648463915393e+04
1.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 4.087180499999999302e+04
1.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 4.929626428195425979e+04
1.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.836873310581611440e+04
2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.966498242390638916e+04
2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.534453257642543758e+04
2.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 5.044836976481738384e+04
2.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 4.497619139824858576e+04
2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 4.005338499208032590e+04
2.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 3.364323228570754145e+04
2.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 3.835143763403644698e+04
2.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 4.612788498294765304e+04
2.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00 5.448063191683968762e+04
2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 5.966498242390638916e+04
2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 5.534453257642543758e+04
2.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 5.044836976481738384e+04
2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 4.497619139824858576e+04
2.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 4.005340220007022435e+04
2.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 3.364324949369743990e+04
2.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 3.835143763403644698e+04
2.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 4.612788498294765304e+04
2.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+00 5.448063191683968762e+04
2.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 5.966498242390638916e+04
2.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 5.534453257642543758e+04
2.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 5.044836976481738384e+04
2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 4.497619139824858576e+04
2.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 4.005341880370221770e+04
2.000000000000000000e+00 3.000000000000000000e+00 6.000000000000000000e+00 3.423622810008906526e+04
2.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 3.835143763403644698e+04
2.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00 4.612788498294765304e+04
2.000000000000000000e+00 3.000000000000000000e+00 9.000000000000000000e+00 5.448063191683968762e+04
2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 6.060098242390638916e+04
2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 5.534453257642543758e+04
2.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 5.044836976481738384e+04
2.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.497619139824858576e+04
2.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 4.005343486250571004e+04
2.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 3.364328215613292559e+04
2.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 3.835143763403644698e+04
2.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 4.612788498294765304e+04
2.000000000000000000e+00 4.000000000000000000e+00 9.000000000000000000e+00 5.448063191683968762e+04
2.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 5.966498242390638916e+04
2.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 5.534453257642543758e+04
2.000000000000000000e+00 5.000000000000000000e+00 3.000000000000000000e+00 5.044836976481738384e+04
2.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00 4.497619139824858576e+04
2.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.892799800806465646e+04
2.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 3.364329772046242579e+04
2.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 3.835143763403644698e+04
2.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 4.612788498294765304e+04
2.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 5.448063191683968762e+04
2.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 5.966498242390638916e+04
2.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 5.534453257642543758e+04
2.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 5.044836976481738384e+04
2.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 4.497619139824858576e+04
2.000000000000000000e+00 6.000000000000000000e+00 5.000000000000000000e+00 3.892799800806465646e+04
2.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 3.234677643336302572e+04
2.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 3.835143763403644698e+04
2.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 4.612788498294765304e+04
2.000000000000000000e+00 6.000000000000000000e+00 9.000000000000000000e+00 5.448063191683968762e+04
2.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 5.966498242390638916e+04
2.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00 5.534453257642543758e+04
2.000000000000000000e+00 7.000000000000000000e+00 3.000000000000000000e+00 5.044836976481738384e+04
2.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 4.497619139824858576e+04
2.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 3.902692913973581017e+04
2.000000000000000000e+00 7.000000000000000000e+00 6.000000000000000000e+00 3.261677643336302572e+04
2.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 3.835143763403644698e+04
2.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 4.612788498294765304e+04
2.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 5.448063191683968762e+04
2.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00 5.966498242390638916e+04
2.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00 5.534453257642543758e+04
2.000000000000000000e+00 8.000000000000000000e+00 3.000000000000000000e+00 5.044836976481738384e+04
2.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 4.497619139824858576e+04
2.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 3.933292913973581017e+04
2.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 3.292277643336302572e+04
2.000000000000000000e+00 8.000000000000000000e+00 7.000000000000000000e+00 3.835143763403644698e+04
2.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 4.612788498294765304e+04
2.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 5.448063191683968762e+04
2.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 5.966498242390638916e+04
2.000000000000000000e+00 9.000000000000000000e+00 2.000000000000000000e+00 5.534453257642543758e+04
2.000000000000000000e+00 9.000000000000000000e+00 3.000000000000000000e+00 5.044836976481738384e+04
2.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00 4.497619139824858576e+04
2.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00 3.967492913973581017e+04
2.000000000000000000e+00 9.000000000000000000e+00 6.000000000000000000e+00 3.326477643336302572e+04
2.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 3.835143763403644698e+04
2.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 4.612788498294765304e+04
2.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.448063191683968762e+04
3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.448084226710982330e+04
3.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.044836976481738384e+04
3.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 4.591186906196454947e+04
3.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 4.087166953149014444e+04
3.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 3.532745557923716842e+04
3.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 3.245480355202509963e+04
3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 3.532703686007919896e+04
3.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 4.238376284951203706e+04
3.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00 4.994451265640644124e+04
3.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 5.448084226710982330e+04
3.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 5.044836976481738384e+04
3.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.591186906196454947e+04
3.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 4.087166953149014444e+04
3.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 3.532745557923716842e+04
3.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 3.245482845747308602e+04
3.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 3.532703686007919896e+04
3.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 4.238376284951203706e+04
3.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+00 4.994451265640644124e+04
3.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 5.448084226710982330e+04
3.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 5.044836976481738384e+04
3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 4.591186906196454947e+04
3.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 4.087166953149014444e+04
3.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 3.532745557923716842e+04
3.000000000000000000e+00 3.000000000000000000e+00 6.000000000000000000e+00 3.245485254567833181e+04
3.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 3.532703686007919896e+04
3.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00 4.238376284951203706e+04
3.000000000000000000e+00 3.000000000000000000e+00 9.000000000000000000e+00 4.994451265640644124e+04
3.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 5.448084226710982330e+04
3.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 5.044836976481738384e+04
3.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 4.591186906196454947e+04
3.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.087166953149014444e+04
3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 3.532745557923716842e+04
3.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 3.245487589217257482e+04
3.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 3.532703686007919896e+04
3.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 4.238376284951203706e+04
3.000000000000000000e+00 4.000000000000000000e+00 9.000000000000000000e+00 4.994451265640644124e+04
3.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 5.448084226710982330e+04
3.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 5.044836976481738384e+04
3.000000000000000000e+00 5.000000000000000000e+00 3.000000000000000000e+00 4.591186906196454947e+04
3.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00 4.087166953149014444e+04
3.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.582197885838528600e+04
3.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 3.245489856152347056e+04
3.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 3.532703686007919896e+04
3.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 4.238376284951203706e+04
3.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 4.994451265640644124e+04
3.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 5.448084226710982330e+04
3.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 5.044836976481738384e+04
3.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 4.591186906196454947e+04
3.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 4.087166953149014444e+04
3.000000000000000000e+00 6.000000000000000000e+00 5.000000000000000000e+00 3.619997885838528600e+04
3.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 3.040209396152347472e+04
3.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 3.532703686007919896e+04
3.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 4.238376284951203706e+04
3.000000000000000000e+00 6.000000000000000000e+00 9.000000000000000000e+00 5.196051265640644124e+04
3.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 5.448084226710982330e+04
3.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00 5.044836976481738384e+04
3.000000000000000000e+00 7.000000000000000000e+00 3.000000000000000000e+00 4.591186906196454947e+04
3.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 4.087166953149014444e+04
3.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 3.663197885838528600e+04
3.000000000000000000e+00 7.000000000000000000e+00 6.000000000000000000e+00 3.083409396152347472e+04
3.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 3.532703686007919896e+04
3.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 4.238376284951203706e+04
3.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 4.994451265640644124e+04
3.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00 5.448084226710982330e+04
3.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00 5.044836976481738384e+04
3.000000000000000000e+00 8.000000000000000000e+00 3.000000000000000000e+00 4.591186906196454947e+04
3.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 4.087166953149014444e+04
3.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 3.711797885838528600e+04
3.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 3.132009396152347472e+04
3.000000000000000000e+00 8.000000000000000000e+00 7.000000000000000000e+00 3.532703686007919896e+04
3.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 4.238376284951203706e+04
3.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 4.994451265640644124e+04
3.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 5.448084226710982330e+04
3.000000000000000000e+00 9.000000000000000000e+00 2.000000000000000000e+00 5.044836976481738384e+04
3.000000000000000000e+00 9.000000000000000000e+00 3.000000000000000000e+00 4.591186906196454947e+04
3.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00 4.087166953149014444e+04
3.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00 3.765797885838528600e+04
3.000000000000000000e+00 9.000000000000000000e+00 6.000000000000000000e+00 3.186009396152347472e+04
3.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 3.532703686007919896e+04
3.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 4.238376284951203706e+04
3.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 4.994451265640644124e+04
4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.864868584154856217e+04
4.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.497619139824857848e+04
4.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 4.087166953149014444e+04
4.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 3.633512107506679604e+04
4.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 3.375068472550346632e+04
4.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 3.105041548904815136e+04
4.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 3.179889378218437560e+04
4.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 3.806362313763767452e+04
4.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00 4.476037608360589365e+04
4.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 4.864868584154856217e+04
4.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.497619139824857848e+04
4.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.087166953149014444e+04
4.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 3.633512107506679604e+04
4.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 3.375071684311045101e+04
4.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 3.105044760665513968e+04
4.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 3.179889378218437560e+04
4.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 3.806362313763767452e+04
4.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+00 4.476037608360589365e+04
4.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 4.864868584154856217e+04
4.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 4.497619139824857848e+04
4.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 4.087166953149014444e+04
4.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 3.962158763393912523e+04
4.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 3.375074797176943684e+04
4.000000000000000000e+00 3.000000000000000000e+00 6.000000000000000000e+00 3.105047873531413279e+04
4.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 3.179889378218437560e+04
4.000000000000000000e+00 3.000000000000000000e+00 8.000000000000000000e+00 3.806362313763767452e+04
4.000000000000000000e+00 3.000000000000000000e+00 9.000000000000000000e+00 4.476037608360589365e+04
4.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 4.864868584154856217e+04
4.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 4.497619139824857848e+04
4.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 4.087166953149014444e+04
4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 3.633512107506679604e+04
4.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 3.136688722598314780e+04
4.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 3.105050896111533075e+04
4.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 3.179889378218437560e+04
4.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 3.806362313763767452e+04
4.000000000000000000e+00 4.000000000000000000e+00 9.000000000000000000e+00 4.476037608360589365e+04
4.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 4.864868584154856217e+04
4.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 4.497619139824857848e+04
4.000000000000000000e+00 5.000000000000000000e+00 3.000000000000000000e+00 4.087166953149014444e+04
4.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00 3.633512107506679604e+04
4.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 3.276096943889483737e+04
4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 3.105053835833906487e+04
4.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 3.179889378218437560e+04
4.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 3.806362313763767452e+04
4.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 4.476037608360589365e+04
4.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 4.864868584154856217e+04
4.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 4.497619139824857848e+04
4.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 4.087166953149014444e+04
