9.596841773244713103e-03
9.177239771149731107e-03
8.850882469443042619e-03
8.617770003547058771e-03
1.097697889557819849e-02
1.127607029914531357e-02
1.181591404191733793e-02
1.330398871353815141e-02
1.210695813389539230e-02
