7.284930736109601450e-03
9.180923112640975228e-03
7.749184479843191330e-03
8.444365441021351934e-03
9.170640375067319952e-03
1.003322676970815237e-02
1.042120077664747055e-02
1.115956265760268198e-02
1.210695813389539230e-02
