1.269308455778724552e-02
1.147907711849805758e-02
7.931795819841380712e-03
8.444365441021351934e-03
9.170640375067319952e-03
9.198036300343281207e-03
1.053819834030108107e-02
1.106627789347116100e-02
1.210695813389539230e-02
