1.94872,1.59813,3.36842,2.0979,2.27848,2.6776,2.53465,2.80519,3.05344
1.45756,1.93981,2.44925,2.59027,2.98013,3.44122,2.95652,4.6575,3.43434
1.42272,1.94946,2.42654,2.41098,3.00439,3.05341,3.57867,4.10731,4.1049
1.31621,1.87129,2.65378,3.12966,2.45106,3.02957,3.47287,4.04038,3.89831
1.29762,1.76523,2.46154,2.65604,2.59162,3.17769,3.14386,4.28194,4.68262
1.34771,1.63849,2.25977,2.3269,2.34696,3.01276,3.35738,3.84052,4.24528
1.25677,1.51285,2.01681,2.79214,2.01802,2.61721,2.88399,3.42254,3.62903
1.14236,1.45161,1.78831,2.40816,2.33175,2.0917,2.66881,2.87385,3.62903
1.09456,1.35291,1.44948,1.87166,2.39722,1.83581,2.15334,2.35104,2.26244
1.04575,1.13619,1.33588,1.54529,1.64762,2.04949,1.67826,1.79045,1.71429
1.0197,1.0426,1.10931,1.16982,1.28693,1.35721,1.29716,1.40914,1.22087
1.01127,1.0291,1.09433,1.19001,1.20861,1.29012,1.26815,1.31782,1.38145
1.00528,1.03053,1.03736,1.10483,1.08662,1.18883,1.17687,1.28293,1.06841
1.02067,1.0216,1.05758,1.09163,1.07928,1.11467,1.15721,1.21751,1.17592
1.004,1.01344,1.00166,1.06086,1.07353,1.07315,1.15813,1.17111,1.17089
1.00298,1.01647,1.02087,1.04998,1.06516,1.048,1.92843,1.13151,1.04098
1.00419,1.00828,1.00998,1.03375,1.02403,1.02755,1.57388,1.0746,1.0939
1.00261,1.01018,1.00824,1.0088,1.03911,1.01806,1.27632,1.04298,1.02177
